""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"75"	2	4	1	50	0.1	0.75	900	19779.869774	3.009	1	0.0107163826092943
"76"	2	4	1	50	0.1	0.5	900	20418.380245	2.451	1	0.0103499229089942
"77"	2	3	1	50	0.1	0.25	50	105680.900646	0.123	1	0.010333149552052
"78"	2	4	1	50	0.1	0.5	600	24284.302652	1.634	1	0.0101836292215907
"79"	2	4	1	50	0.1	0.5	900	20069.965802	2.477	1	0.0100677848385178
"80"	2	4	1	50	0.1	0.75	900	18985.402631	3.112	1	0.00980123472210619
"81"	2	4	1	50	0.1	0.75	400	27574.416552	1.338	1	0.00963029432628116
"82"	2	4	1	50	0.1	0.5	700	22103.982219	2.142	1	0.0096241613167826
"83"	2	4	1	50	0.1	0.5	400	28491.191597	1.098	1	0.00932168383168301
"84"	2	4	1	50	0.1	0.5	800	20796.997264	2.255	1	0.0089262864201848
"85"	2	4	1	50	0.1	0.75	300	32619.025557	1.007	1	0.00846291206961318
"86"	2	4	1	50	0.1	0.5	1000	20030.568485	2.775	1	0.00832100377420491
"87"	2	4	1	50	0.1	0.75	900	19101.17404	3.01	1	0.00822250711325065
"88"	2	4	1	50	0.1	0.5	800	21758.117214	2.193	1	0.00779439786399045
"89"	2	3	1	50	0.1	0.75	200	40493.950923	0.751	1	0.0077703607205401
"90"	2	4	1	50	0.1	0.5	1000	19962.906726	2.817	1	0.00705129288659609
"91"	2	4	1	50	0.1	0.5	800	21221.887704	2.196	1	0.00680428303845761
"92"	2	3	1	50	0.1	0.5	200	45218.878372	0.616	1	0.00677313565515747
"93"	2	4	1	50	0.1	0.5	700	22320.162883	1.948	1	0.00674332868763655
"94"	2	3	1	50	0.1	0.75	200	39889.070911	0.782	1	0.00593151395421928
"95"	2	3	1	50	0.1	0.5	200	45155.475701	0.617	1	0.00553539254660362
"96"	2	4	1	100	0.1	0.5	1000	17542.792357	6.644	1	0.00458454172162813
"97"	2	4	1	50	0.1	0.5	800	20875.331177	2.202	1	0.00448407063704914
"98"	2	4	3	50	0.1	0.1	50	124915.619752	0.083	1	0.00423233186331462
"99"	2	4	1	100	0.1	0.75	900	17202.025174	7.587	1	0.00389263198024036
"100"	2	4	1	50	0.1	0.5	700	22346.037628	1.919	1	0.00349618766137412
